id,year,location,latitude,longitude,site,level,transect,kelp_density,genus_species,total_length,abundance,source
2013-CANNERY_DC-OUTER-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,MID,3,ND,Brachyistius frenatus,12,1,PISCO
2013-CANNERY_DC-OUTMID-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,BOT,1,ND,Brachyistius frenatus,12,1,PISCO
2013-POINT_DUME-INMID-CAN-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,CAN,3,ND,Brachyistius frenatus,11,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,CAN,1,ND,Brachyistius frenatus,10,2,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,CAN,1,ND,Brachyistius frenatus,12,2,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-CAN-2,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,CAN,2,ND,Brachyistius frenatus,9,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-CAN-2,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,CAN,2,ND,Brachyistius frenatus,12,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-CAN-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,CAN,3,ND,Brachyistius frenatus,8,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-CAN-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,CAN,3,ND,Brachyistius frenatus,10,2,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-MID-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,MID,1,ND,Brachyistius frenatus,10,2,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,1,ND,Brachyistius frenatus,7,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,1,ND,Brachyistius frenatus,8,7,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,1,ND,Brachyistius frenatus,9,2,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,1,ND,Brachyistius frenatus,9,9,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,1,ND,Brachyistius frenatus,11,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,1,ND,Brachyistius frenatus,12,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,3,ND,Brachyistius frenatus,7,20,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,3,ND,Brachyistius frenatus,8,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,3,ND,Brachyistius frenatus,11,4,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-4,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,4,ND,Brachyistius frenatus,7,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-CAN-4,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,CAN,4,ND,Brachyistius frenatus,9,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,MID,1,ND,Brachyistius frenatus,7,8,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,MID,1,ND,Brachyistius frenatus,10,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-1,Winter 2013 - 2014,ANA,34.009883,-119.388333,OUTER,MID,1,ND,Brachyistius frenatus,12,3,PISCO
2013-NAPLES_CEN-INNER-BOT-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Brachyistius frenatus,12,1,PISCO
2013-NAPLES_CEN-INNER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,4,ND,Brachyistius frenatus,7,1,PISCO
2013-NAPLES_CEN-INNER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,4,ND,Brachyistius frenatus,10,1,PISCO
2013-NAPLES_CEN-INNER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,4,ND,Brachyistius frenatus,12,2,PISCO
2013-NAPLES_CEN-INNER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,4,ND,Brachyistius frenatus,14,1,PISCO
2013-NAPLES_CEN-INNER-CAN-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,1,ND,Brachyistius frenatus,9,1,PISCO
2013-NAPLES_CEN-INNER-CAN-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,1,ND,Brachyistius frenatus,10,2,PISCO
2013-NAPLES_CEN-INNER-CAN-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,1,ND,Brachyistius frenatus,13,3,PISCO
2013-NAPLES_CEN-INNER-CAN-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,4,ND,Brachyistius frenatus,7,1,PISCO
2013-NAPLES_CEN-INNER-CAN-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,4,ND,Brachyistius frenatus,10,2,PISCO
2013-NAPLES_CEN-INNER-CAN-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,4,ND,Brachyistius frenatus,10.5,6,PISCO
2013-NAPLES_CEN-INNER-CAN-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,4,ND,Brachyistius frenatus,11.5,6,PISCO
2013-NAPLES_CEN-INNER-CAN-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,CAN,4,ND,Brachyistius frenatus,12,2,PISCO
2013-NAPLES_CEN-INNER-MID-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,1,ND,Brachyistius frenatus,11,1,PISCO
2013-NAPLES_CEN-INNER-MID-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,1,ND,Brachyistius frenatus,12,1,PISCO
2013-NAPLES_CEN-INNER-MID-2,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,2,ND,Brachyistius frenatus,6,1,PISCO
2013-NAPLES_CEN-INNER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,3,ND,Brachyistius frenatus,5,1,PISCO
2013-NAPLES_CEN-INNER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,3,ND,Brachyistius frenatus,6.5,4,PISCO
2013-NAPLES_CEN-INNER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,3,ND,Brachyistius frenatus,8,1,PISCO
2013-NAPLES_CEN-INNER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,3,ND,Brachyistius frenatus,8.5,4,PISCO
2013-NAPLES_CEN-INNER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,3,ND,Brachyistius frenatus,9,2,PISCO
2013-NAPLES_CEN-INNER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,3,ND,Brachyistius frenatus,10.5,8,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,5,5,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,6,5,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,8.5,47,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,8.5,3,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,9,3,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,10,4,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,11.5,20,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,12.5,6,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,13,2,PISCO
2013-NAPLES_CEN-INNER-MID-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,4,ND,Brachyistius frenatus,14.5,4,PISCO
2013-NAPLES_CEN-OUTER-BOT-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,1,ND,Brachyistius frenatus,14,1,PISCO
2013-NAPLES_CEN-OUTER-BOT-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Brachyistius frenatus,9,1,PISCO
2013-NAPLES_CEN-OUTER-MID-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,MID,3,ND,Brachyistius frenatus,14.5,3,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-MID-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,MID,3,ND,Myliobatis californica,50,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-MID-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,MID,3,ND,Myliobatis californica,75,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Cymatogaster aggregata,8,17,PISCO
2013-SCI_CAVERN_POINT_E-INMID-MID-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,MID,2,ND,Cymatogaster aggregata,7,3,PISCO
2013-SCI_CAVERN_POINT_E-INMID-MID-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,MID,2,ND,Cymatogaster aggregata,8,5,PISCO
2013-SCI_CAVERN_POINT_E-INNER-CAN-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,CAN,3,ND,Cymatogaster aggregata,6.5,4,PISCO
2013-SCI_CAVERN_POINT_E-INNER-MID-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,MID,2,ND,Cymatogaster aggregata,9,1,PISCO
2013-NAPLES_CEN-OUTER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Cymatogaster aggregata,9,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,BOT,2,ND,Cottidae,8,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Caulolatilus princeps,44,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,2,ND,Caulolatilus princeps,45,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,2,ND,Caulolatilus princeps,49,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,2,ND,Caulolatilus princeps,50,3,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,3,ND,Caulolatilus princeps,39,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Caulolatilus princeps,42,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Caulolatilus princeps,42.5,6,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Caulolatilus princeps,50,3,PISCO
2011-NAPLES_CEN-INNER-CNMD-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,CNMD,4,ND,Chromis punctipinnis,12,1,PISCO
2011-NAPLES_CEN-INNER-CNMD-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,CNMD,4,ND,Chromis punctipinnis,15,2,PISCO
2011-NAPLES_CEN-INNER-CNMD-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,CNMD,4,ND,Chromis punctipinnis,17,2,PISCO
2011-NAPLES_CEN-INNER-CNMD-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,CNMD,4,ND,Chromis punctipinnis,23,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,3,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,12,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,13,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,13,19,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,13,45,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,15,12,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Chromis punctipinnis,16,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Chromis punctipinnis,15.5,14,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,3,ND,Chromis punctipinnis,11,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,3,ND,Chromis punctipinnis,13,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,3,ND,Chromis punctipinnis,14.5,32,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,3,ND,Chromis punctipinnis,16,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,3,ND,Chromis punctipinnis,16,8,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Chromis punctipinnis,3,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Chromis punctipinnis,14.5,70,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Chromis punctipinnis,16,16,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,1,ND,Chromis punctipinnis,13,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,1,ND,Chromis punctipinnis,14,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,1,ND,Chromis punctipinnis,16,19,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,1,ND,Chromis punctipinnis,17,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,2,ND,Chromis punctipinnis,15,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,2,ND,Chromis punctipinnis,16,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,2,ND,Chromis punctipinnis,16,15,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,4,ND,Chromis punctipinnis,14,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,4,ND,Chromis punctipinnis,16,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,4,ND,Chromis punctipinnis,18,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-CNMD-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,CNMD,4,ND,Chromis punctipinnis,21,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,2,ND,Chromis punctipinnis,15.5,8,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Chromis punctipinnis,16,33,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Chromis punctipinnis,18,30,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,MID,2,ND,Chromis punctipinnis,18,9,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,MID,2,ND,Chromis punctipinnis,21,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,MID,2,ND,Chromis punctipinnis,23,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,MID,2,ND,Chromis punctipinnis,26,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,MID,4,ND,Chromis punctipinnis,14,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-MID-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,MID,4,ND,Chromis punctipinnis,14,6,PISCO
2011-POINT_DUME-INMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Chromis punctipinnis,9,10,PISCO
2011-POINT_DUME-INMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Chromis punctipinnis,11.5,18,PISCO
2011-POINT_DUME-INMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Chromis punctipinnis,16,1,PISCO
2011-POINT_DUME-INMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Chromis punctipinnis,18,1,PISCO
2011-POINT_DUME-INMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Chromis punctipinnis,13.5,28,PISCO
2011-POINT_DUME-OUTER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,1,ND,Chromis punctipinnis,11,40,PISCO
2011-POINT_DUME-OUTER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Chromis punctipinnis,11.5,60,PISCO
2011-POINT_DUME-OUTER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Chromis punctipinnis,13,3,PISCO
2011-POINT_DUME-OUTER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Chromis punctipinnis,16,2,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Chromis punctipinnis,11,30,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Chromis punctipinnis,12.5,20,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Chromis punctipinnis,15,2,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Chromis punctipinnis,15.5,10,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Chromis punctipinnis,17,1,PISCO
2011-POINT_DUME-OUTER-MID-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,MID,3,ND,Chromis punctipinnis,17,1,PISCO
2011-POINT_DUME-OUTMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Chromis punctipinnis,8.5,29,PISCO
2011-POINT_DUME-OUTMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Chromis punctipinnis,12.5,12,PISCO
2011-POINT_DUME-OUTMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Chromis punctipinnis,15,1,PISCO
2011-POINT_DUME-OUTMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Chromis punctipinnis,8,2,PISCO
2011-POINT_DUME-OUTMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Chromis punctipinnis,10,3,PISCO
2011-POINT_DUME-OUTMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Chromis punctipinnis,10.5,38,PISCO
2011-POINT_DUME-OUTMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Chromis punctipinnis,12,1,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,2.5,16,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,3.5,12,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,7,1,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,8.5,9,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,10,7,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,11.5,10,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,15,5,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Chromis punctipinnis,16,1,PISCO
2011-POINT_DUME-OUTMID-MID-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,3,ND,Chromis punctipinnis,14,1,PISCO
2011-POINT_DUME-OUTMID-MID-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,3,ND,Chromis punctipinnis,16,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTER-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTER,BOT,2,ND,Chromis punctipinnis,19,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTER,BOT,3,ND,Chromis punctipinnis,17,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTER,BOT,3,ND,Chromis punctipinnis,19,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTER,BOT,3,ND,Chromis punctipinnis,20.5,8,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTER,BOT,3,ND,Chromis punctipinnis,22,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTER,BOT,3,ND,Chromis punctipinnis,23,2,PISCO
